1720,Kuchyňa,Kuchyňa,900 52,34,2
1721,Kuklov,Kuklov,908 78,58,7
1722,Kuková,Kuková,086 44,65,5
1723,Kukučínov,Kukučínov,937 01,30,4
1724,Kunerad,Kunerad,013 13,79,8
1725,Kunešov,Kunešov,967 01,78,1
1726,Kunov,Kunov,905 01,58,7
1727,Kunova Teplica,Kunova Teplica,049 32,54,3
1728,Kuraľany,Kuraľany,935 64,30,4
1729,Kurima,Kurima,086 12,4,5
1730,Kurimany,Kurimany,054 01,31,5
1731,Kurimka,Kurimka,090 16,65,5
1732,Kurinec,Kurinec,979 01,53,1
1733,Kurov,Kurov,086 04,4,5
1734,Kurtáň,Kurtáň,986 01,33,1
1735,Kusín,Kusín,072 32,37,3
1736,Kútniky,Kútniky,929 01,15,7
1737,Kúty,Kúty,908 01,58,7
1738,Kúty,Kúty,971 01,50,6
1739,Kuzmice,Kuzmice,076 12,68,3
1740,Kuzmice,Kuzmice,956 21,67,4
1741,Kvačany,Kvačany,032 23,32,8
1742,Kvačany,Kvačany,082 41,49,5
1743,Kvakovce,Kvakovce,094 02,74,5
1744,Kvašov,Kvašov,020 62,51,6
1745,Kvetnica,Kvetnica,058 01,47,5
1746,Kvetoslavov,Kvetoslavov,930 41,15,7
1747,Kýčerka,Kýčerka,022 04,12,8
1748,Kyjatice,Kyjatice,980 54,53,1
1749,Kyjov,Kyjov,065 48,63,5
1750,Kykula,Kykula,913 04,69,6
1751,Kynceľová,Kynceľová,974 01,2,1
1752,Kynceľove Kračany,Kynceľove Kračany,930 03,15,7
1753,Kynek,Kynek,949 01,40,4
1754,Kysak,Kysak,044 81,27,3
1755,Kyselica,Kyselica,930 30,15,7
1756,Kysihýbel,Kysihýbel,969 01,3,1
1757,Kysta,Kysta,076 02,68,3
1758,Kysuca,Kysuca,976 53,10,1
1759,Kysucké Nové Mesto,Kysucké Nové Mesto,,29,8
1760,Kysucký Lieskovec,Kysucký Lieskovec,023 34,29,8
1761,Kyzka,Kyzka,022 04,12,8
1762,Láb,Láb,900 67,34,2
1763,Lackov,Lackov,962 44,28,1
1764,Lacková,Lacková,065 01,63,5
1765,Lackovce,Lackovce,066 01,19,5
1766,Laclavá,Laclavá,038 22,71,8
1767,Lačnov,Lačnov,082 36,49,5
1768,Lada,Lada,082 12,49,5
1769,Ladce,Ladce,018 63,20,6
1770,Ladice,Ladice,951 77,75,4
1771,Ladislavov Dvor,Ladislavov Dvor,934 01,30,4
1772,Ladmovce,Ladmovce,076 34,68,3
1773,Ladomerská Vieska,Ladomerská Vieska,965 01,78,1
1774,Ladomirov,Ladomirov,067 71,60,5
1775,Ladomirová,Ladomirová,090 03,65,5
1776,Ladunkov,Ladunkov,022 04,12,8
1777,Ladzany,Ladzany,962 65,28,1
1778,Lakšárska Nová Ves,Lakšárska Nová Ves,908 76,58,7
1779,Lalinok,Lalinok,013 31,79,8
1780,Lančár,Lančár,922 04,45,7
1781,Lándor,Lándor,945 01,22,4
1782,Lány,Lány,023 04,12,8
1783,Lascov,Lascov,086 45,4,5
1784,Laskár,Laskár,038 43,35,8
1785,Laskár,Laskár,972 71,50,6
1786,Lastomír,Lastomír,072 37,37,3
1787,Lastovce,Lastovce,076 14,68,3
1788,Laškovce,Laškovce,072 01,37,3
1789,Látkovce,Látkovce,957 01,1,6
1790,Látky,Látky,985 45,13,1
1791,Lazany,Lazany,038 43,35,8
1792,Lazany,Lazany,972 11,50,6
1793,Lazisko,Lazisko,032 11,32,8
1794,Lazy pod Makytou,Lazy pod Makytou,020 55,51,6
1795,Lažany,Lažany,082 32,49,5
1796,Lažteky,Lažteky,962 63,76,1
1797,Lednica,Lednica,020 63,51,6
1798,Lednické Rovne,Lednické Rovne,020 61,51,6
1799,Lefantovce,Lefantovce,951 45,40,4
1800,Legnava,Legnava,065 46,63,5
1801,Lehnice,Lehnice,930 37,15,7
1802,Lehota,Lehota,951 36,40,4
1803,Lehota nad Rimavicou,Lehota nad Rimavicou,980 53,53,1
1804,Lehota pod Vtáčnikom,Lehota pod Vtáčnikom,972 42,50,6
1805,Lehotská,Lehotská,029 57,39,8
1806,Lehôtka,Lehôtka,985 11,33,1
1807,Lehôtka pod Brehmi,Lehôtka pod Brehmi,966 01,78,1
1808,Lechnica,Lechnica,059 06,21,5
1809,Lekárovce,Lekárovce,072 54,61,3
1810,Leľa,Leľa,943 65,42,4
1811,Leles,Leles,076 84,68,3
1812,Lemešany,Lemešany,082 03,49,5
1813,Lenartov,Lenartov,086 06,4,5
1814,Lenartovce,Lenartovce,980 44,53,1
1815,Lendak,Lendak,059 07,21,5
1816,Lenka,Lenka,980 50,53,1
1817,Lentvora,Lentvora,985 13,33,1
1818,Leopoldov,Leopoldov,920 41,18,7
1819,Lesenice,Lesenice,991 08,73,1
1820,Lesíček,Lesíček,082 07,49,5
1821,Lesné,Lesné,071 01,37,3
1822,Lesné Kračany,Lesné Kračany,930 03,15,7
1823,Lesnica,Lesnica,065 33,63,5
1824,Lešť,Lešť,962 63,76,1
1825,Leštiny,Leštiny,026 01,14,8
1826,Letanovce,Letanovce,053 13,62,3
1827,Letničie,Letničie,908 44,59,7
1828,Leváre,Leváre,982 62,52,1
1829,Levice,Levice,,30,4
1830,Levkuška,Levkuška,982 62,52,1
1831,Levoča,Levoča,054 01,31,5
1832,Levočská Dolina,Levočská Dolina,054 01,31,5
1833,Levočské Lúky,Levočské Lúky,054 01,31,5
1834,Ležiachov,Ležiachov,038 42,35,8
1835,Libichava,Libichava,956 38,1,6
1836,Licince,Licince,049 14,52,1
1837,Ličartovce,Ličartovce,082 03,49,5
1838,Lidér Tejed,Lidér Tejed,929 01,15,7
1839,Liesek,Liesek,027 12,72,8
1840,Lieskov - Dolný Lieskov,Lieskov-Dol. Lieskov,018 21,48,6
1841,Lieskov - Horný Lieskov,Lieskov-Hor. Lieskov,018 21,48,6
1842,Lieskov - Podskalie,Lieskov - Podskalie,018 22,48,6
1843,Lieskov - Tŕstie,Lieskov - Tŕstie,018 22,48,6
1844,Liesková,Liesková,079 01,37,3
1845,Lieskovany,Lieskovany,053 21,62,3
1846,Lieskové,Lieskové,906 33,58,7
1847,Lieskové - Zemianske Lieskové,Lieskové-Zem.Liesk.,913 05,69,6
1848,Lieskovec,Lieskovec,067 45,19,5
1849,Lieskovec,Lieskovec,962 21,76,1
1850,Liešno,Liešno,038 22,71,8
1851,Liešťany,Liešťany,972 27,50,6
1852,Lietava,Lietava,013 18,79,8
1853,Lietavská Lúčka,Lietavská Lúčka,013 11,79,8
1854,Lietavská Svinná,Lietavská Svinná,013 11,79,8
1855,Lietavská Závadka,Lietavská Závadka,013 18,79,8
1856,Likavka,Likavka,034 95,55,8
1857,Likier,Likier,981 01,53,1
1858,Limbach,Limbach,900 91,44,2
1859,Lipany,Lipany,082 71,56,5
1860,Lipník,Lipník,935 21,30,4
1861,Lipník,Lipník,972 32,50,6
1862,Lipníky,Lipníky,082 12,49,5
1863,Lipníky - Podhrabina,Lipníky - Podhrabina,082 15,49,5
1864,Lipová,Lipová,086 12,4,5
1865,Lipová,Lipová,941 02,42,4
1866,Lipovany,Lipovany,985 31,33,1
1867,Lipovce,Lipovce,082 36,49,5
1868,Lipovce - chaty,Lipovce - chaty,082 36,49,5
1869,Lipové,Lipové,946 14,22,4
1870,Lipovec,Lipovec,038 61,35,8
1871,Lipovec,Lipovec,980 23,53,1
1872,Lipovník,Lipovník,049 42,54,3
1873,Lipovník,Lipovník,956 01,67,4
1874,Liptovská Anna,Liptovská Anna,032 23,32,8
1875,Liptovská Kokava,Liptovská Kokava,032 44,32,8
1876,Liptovská Lúžna,Liptovská Lúžna,034 72,55,8
1877,Liptovská Ondrašová,Liptovská Ondrašová,031 05,32,8
1878,Liptovská Osada,Liptovská Osada,034 73,55,8
1879,Liptovská Porúbka,Liptovská Porúbka,033 01,32,8
1880,Liptovská Sielnica,Liptovská Sielnica,032 23,32,8
1881,Liptovská Štiavnica,Liptovská Štiavnica,034 01,55,8
1882,Liptovská Teplá,Liptovská Teplá,034 83,55,8
1883,Liptovská Teplička,Liptovská Teplička,059 40,47,5
1884,Liptovské Beharovce,Liptovské Beharovce,032 21,32,8
1885,Liptovské Kľačany,Liptovské Kľačany,032 14,32,8
1886,Liptovské Matiašovce,Liptovské Matiašovce,032 23,32,8
1887,Liptovské Revúce,Liptovské Revúce,034 74,55,8
1888,Liptovské Sliače,Liptovské Sliače,034 84,55,8
1889,Liptovský Hrádok,Liptovský Hrádok,033 01,32,8
1890,Liptovský Ján,Liptovský Ján,032 03,32,8
1891,Liptovský Michal,Liptovský Michal,034 83,55,8
1892,Liptovský Mikuláš,Liptovský Mikuláš,,32,8
1893,Liptovský Ondrej,Liptovský Ondrej,032 04,32,8
1894,Liptovský Peter,Liptovský Peter,033 01,32,8
1895,Liptovský Trnovec,Liptovský Trnovec,031 01,32,8
1896,Lisková,Lisková,034 81,55,8
1897,Lišov,Lišov,962 71,28,1
1898,Litava,Litava,962 44,28,1
1899,Litmanová,Litmanová,065 31,63,5
1900,Livina,Livina,956 32,43,6
1901,Livinské Opatovce,Livinské Opatovce,956 32,43,6
1902,Livov,Livov,086 05,4,5
1903,Livovská Huta,Livovská Huta,086 05,4,5
1904,Lodno,Lodno,023 34,29,8
1905,Lok,Lok,935 38,30,4
1906,Lokca,Lokca,029 51,39,8
1907,Lom nad Rimavicou,Lom nad Rimavicou,976 53,10,1
1908,Lomná,Lomná,029 54,39,8
1909,Lomné,Lomné,090 33,64,5
1910,Lomnica,Lomnica,972 27,50,6
1911,Lomnička,Lomnička,065 03,63,5
1912,Lonec,Lonec,962 63,76,1
1913,Lontov,Lontov,935 75,30,4
1914,Lopašov,Lopašov,908 63,59,7
1915,Lopej,Lopej,976 98,10,1
1916,Lopúchov,Lopúchov,086 41,4,5
1917,Lopušná,Lopušná,023 36,29,8
1918,Lopušné Pažite - Lopušná,Lopuš.Pažite-Lopušná,023 36,29,8
1919,Lopušné Pažite - Pažite,Lopuš.Pažite-Pažite,023 36,29,8
1920,Lošonec,Lošonec,919 04,70,7
1921,Lovce,Lovce,951 92,75,4
1922,Lovča,Lovča,966 21,78,1
1923,Lovčica,Lovčica,966 23,78,1
1924,Lovčica - Trubín,Lovčica - Trubín,966 23,78,1
1925,Lovinobaňa,Lovinobaňa,985 54,33,1
1926,Lozorno,Lozorno,900 55,34,2
1927,Ložín,Ložín,072 05,37,3
1928,Ľubá,Ľubá,943 53,42,4
1929,Ľubeľa,Ľubeľa,032 14,32,8
1930,Lubeník,Lubeník,049 18,52,1
1931,Ľubianka,Ľubianka,972 47,50,6
1932,Ľubica,Ľubica,059 71,21,5
1933,Ľubienka,Ľubienka,985 07,46,1
1934,Ľubietová,Ľubietová,976 55,2,1
1935,Lubina,Lubina,916 12,41,6
1936,Ľubiša,Ľubiša,067 11,19,5
1937,Ľubochňa,Ľubochňa,034 91,55,8
1938,Ľuborča,Ľuborča,914 41,69,6
1939,Ľuboreč,Ľuboreč,985 11,33,1
1940,Ľuboriečka,Ľuboriečka,991 02,73,1
1941,Ľubotice,Ľubotice,080 06,49,5
1942,Ľubotín,Ľubotín,065 41,63,5
1943,Ľubovec,Ľubovec,082 42,49,5
1944,Lúč na Ostrove,Lúč na Ostrove,930 03,15,7
1945,Lučatín,Lučatín,976 61,2,1
1946,Lučenec,Lučenec,,33,1
1947,Lúčina,Lúčina,082 07,49,5
1948,Lučivná,Lučivná,059 31,47,5
1949,Lúčka,Lúčka,049 42,54,3
1950,Lúčka,Lúčka,053 03,31,5
1951,Lúčka,Lúčka,082 71,56,5
1952,Lúčka,Lúčka,087 01,65,5
1953,Lučkovce,Lučkovce,072 03,37,3
1954,Lúčky,Lúčky,034 82,55,8
1955,Lúčky,Lúčky,072 34,37,3
1956,Lúčky,Lúčky,967 01,78,1
1957,Lúčky - kúpele,Lúčky - kúpele,034 82,55,8
1958,Lúčnica nad Žitavou,Lúčnica nad Žitavou,951 88,40,4
1959,Ludanice,Ludanice,956 11,67,4
1960,Ľudovítov,Ľudovítov,941 11,42,4
1961,Ľudovítová,Ľudovítová,951 44,40,4
1962,Ľudvikov dvor,Ľudvikov dvor,040 15,27,3
1963,Ludrová,Ludrová,034 71,55,8
1964,Luhyňa,Luhyňa,076 14,68,3
1965,Lúka,Lúka,916 33,41,6
1966,Lukačovce,Lukačovce,067 24,19,5
1967,Lukáčovce,Lukáčovce,951 23,40,4
1968,Lukavica,Lukavica,086 21,4,5
1969,Lukavica,Lukavica,962 31,76,1
1970,Lukavica,Lukavica,966 81,77,1
1971,Lukov,Lukov,086 05,4,5
1972,Lukové,Lukové,962 21,76,1
1973,Lukovištia,Lukovištia,980 26,53,1
1974,Lúky,Lúky,013 31,79,8
1975,Lúky,Lúky,020 53,51,6
1976,Lúky,Lúky,946 14,22,4
1977,Lula,Lula,935 35,30,4
1978,Lupoč,Lupoč,985 11,33,1
1979,Luskovica,Luskovica,916 16,38,6
1980,Lutila,Lutila,966 22,78,1
1981,Ľutina,Ľutina,082 57,56,5
1982,Lutiše,Lutiše,013 05,79,8
1983,Ľutov,Ľutov,957 03,1,6
1984,Lužany,Lužany,956 07,67,4
1985,Lužany pri Topli,Lužany pri Topli,087 01,65,5
1986,Lužianky,Lužianky,951 41,40,4
1987,Lysá nad Dunajcom,Lysá nad Dunajcom,061 01,21,5
1988,Lysá pod Makytou,Lysá pod Makytou,020 54,51,6
1989,Lysica,Lysica,013 05,79,8
1990,Macov,Macov,930 32,15,7
1991,Mačonáš,Mačonáš,925 41,16,7
1992,Mačov,Mačov,972 25,50,6
1993,Mad,Mad,930 14,15,7
1994,Madačka,Madačka,985 13,33,1
1995,Madérét,Madérét,930 28,22,4
1996,Madočany,Madočany,034 83,55,8
1997,Madunice,Madunice,922 42,18,7
1998,Madzín,Madzín,013 62,11,8
1999,Magnezitovce,Magnezitovce,049 16,52,1
2000,Magurka,Magurka,032 15,32,8
2001,Machalovce,Machalovce,059 13,47,5
2002,Machulince,Machulince,951 93,75,4
2003,Majcichov,Majcichov,919 22,70,7
2004,Majdan,Majdan,082 57,56,5
2005,Majer,Majer,094 31,74,5
2006,Majer,Majer,974 01,2,1
2007,Majere,Majere,061 01,21,5
2008,Majere,Majere,935 05,30,4
2009,Majeríčky,Majeríčky,906 05,58,7
2010,Majerka,Majerka,059 94,21,5
2011,Majerovce,Majerovce,094 09,74,5
2012,Makov,Makov,023 56,12,8
2013,Makovce,Makovce,090 23,64,5
2014,Malá Bara,Malá Bara,076 32,68,3
2015,Malá Baračka,Malá Baračka,935 36,30,4
2016,Malá Budafa,Malá Budafa,930 34,15,7
2017,Malá Bytča,Malá Bytča,014 01,11,8
2018,Malá Čalomija,Malá Čalomija,991 08,73,1
2019,Malá Čausa,Malá Čausa,971 01,50,6
2020,Malá Čierna,Malá Čierna,015 01,79,8
2021,Malá Dolina,Malá Dolina,985 53,33,1
2022,Malá Domaša,Malá Domaša,094 02,74,5
2023,Malá Franková,Malá Franková,059 78,21,5
2024,Malá Hradná,Malá Hradná,956 54,1,6
2025,Malá Ida,Malá Ida,044 20,27,3
2026,Malá Iža,Malá Iža,945 01,22,4
2027,Malá Lehota,Malá Lehota,966 42,77,1
2028,Malá Lehota,Malá Lehota,972 42,50,6
2029,Malá Lodina,Malá Lodina,044 32,27,3
2030,Malá Lúč,Malá Lúč,930 03,15,7
2031,Malá Mača,Malá Mača,925 21,16,7
2032,Malá Maňa,Malá Maňa,941 45,42,4
2033,Malá Mužla,Malá Mužla,943 52,42,4
2034,Malá nad Hronom,Malá nad Hronom,943 65,42,4
2035,Malá Paka,Malá Paka,930 51,15,7
2036,Malá Poľana,Malá Poľana,090 24,64,5
2037,Malá Tŕňa,Malá Tŕňa,076 82,68,3
2038,Malá Ves,Malá Ves,984 01,33,1
2039,Malá Vieska,Malá Vieska,044 31,27,3
2040,Malacky,Malacky,901 01,34,2
2041,Malachov,Malachov,974 05,2,1
2042,Málaš,Málaš,935 67,30,4
2043,Malatiná,Malatiná,026 01,14,8
2044,Malatíny,Malatíny,032 15,32,8
2045,Malcov,Malcov,086 06,4,5
2046,Malčice,Malčice,072 06,37,3
2047,Malé Bedzany,Malé Bedzany,955 01,67,4
2048,Malé Bielice,Malé Bielice,958 04,43,6
2049,Malé Bierovce,Malé Bierovce,913 05,69,6
2050,Malé Blahovo,Malé Blahovo,929 01,15,7
2051,Malé Borové,Malé Borové,027 32,32,8
2052,Malé Dvorany,Malé Dvorany,956 01,67,4
2053,Malé Dvorníky,Malé Dvorníky,929 01,15,7
2054,Malé Hoste,Malé Hoste,956 37,1,6
2055,Malé Chlievany,Malé Chlievany,957 01,1,6
2056,Malé Chyndice,Malé Chyndice,951 54,40,4
2057,Malé Kosihy,Malé Kosihy,943 61,42,4
2058,Malé Košecké Podhradie,Malé Košec.Podhradie,018 31,20,6
2059,Malé Kozmálovce,Malé Kozmálovce,935 21,30,4
2060,Malé Krškany,Malé Krškany,934 01,30,4
2061,Malé Kršteňany,Malé Kršteňany,958 03,43,6
2062,Malé Lednice,Malé Lednice,018 16,48,6
2063,Malé Leváre,Malé Leváre,908 74,34,2
2064,Malé Ludince,Malé Ludince,937 01,30,4
2065,Malé Orvište,Malé Orvište,922 01,45,7
2066,Malé Ostratice,Malé Ostratice,956 34,43,6
2067,Malé Ozorovce,Malé Ozorovce,078 01,68,3
2068,Malé Raškovce,Malé Raškovce,072 17,37,3
2069,Malé Ripňany,Malé Ripňany,956 07,67,4
2070,Malé Stankovce,Malé Stankovce,913 11,69,6
2071,Malé Straciny,Malé Straciny,990 01,73,1
2072,Malé Teriakovce,Malé Teriakovce,980 51,53,1
2073,Malé Trakany,Malé Trakany,076 42,68,3
2074,Malé Uherce,Malé Uherce,958 03,43,6
2075,Malé Vozokany,Malé Vozokany,951 82,75,4
2076,Malé Zalužice,Malé Zalužice,072 34,37,3
2077,Malé Zálužie,Malé Zálužie,951 24,40,4
2078,Malé Zlievce,Malé Zlievce,991 22,73,1
2079,Málinec,Málinec,985 26,46,1
2080,Malinová,Malinová,972 13,50,6
2081,Malinovec,Malinovec,935 87,30,4
2082,Malinovo,Malinovo,900 45,57,2
2083,Malinô Brdo,Malinô Brdo,034 01,55,8
2084,Malužiná,Malužiná,032 34,32,8
2085,Malý Báb,Malý Báb,951 34,40,4
2086,Malý Biel,Malý Biel,900 24,57,2
2087,Malý Bysterec,Malý Bysterec,026 01,14,8
2088,Malý Cetín,Malý Cetín,951 07,40,4
2089,Malý Čepčín,Malý Čepčín,038 45,71,8
2090,Malý Horeš,Malý Horeš,076 52,68,3
2091,Malý Jatov,Malý Jatov,941 10,42,4
2092,Malý Kamenec,Malý Kamenec,076 36,68,3
2093,Malý Kiar,Malý Kiar,934 01,30,4
2094,Malý Kolačín,Malý Kolačín,018 51,20,6
2095,Malý Krtíš,Malý Krtíš,990 01,73,1
2096,Malý Lapáš,Malý Lapáš,951 04,40,4
2097,Malý Lég,Malý Lég,930 37,15,7
2098,Malý Lipník,Malý Lipník,065 46,63,5
2099,Malý Madaras,Malý Madaras,900 44,57,2
2100,Malý Ostrov,Malý Ostrov,946 03,22,4
2101,Malý Pesek,Malý Pesek,937 01,30,4
2102,Malý Ruskov,Malý Ruskov,075 01,68,3
2103,Malý Slavkov,Malý Slavkov,060 01,21,5
2104,Malý Slivník,Malý Slivník,082 67,49,5
2105,Malý Šariš,Malý Šariš,080 01,49,5
2106,Malženice,Malženice,919 29,70,7
2107,Maňa,Maňa,941 45,42,4
2108,Mangútovo,Mangútovo,962 05,13,1
2109,Mankovce,Mankovce,951 91,75,4
2110,Marcelová,Marcelová,946 32,22,4
2111,Marček,Marček,013 32,79,8
2112,Margecany,Margecany,055 01,17,3
2113,Marhaň,Marhaň,086 45,4,5
2114,Marianka,Marianka,900 33,34,2
2115,Markovce,Markovce,072 06,37,3
2116,Markuška,Markuška,049 34,54,3
2117,Markušovce,Markušovce,053 21,62,3
2118,Maršová,Maršová,013 51,11,8
2119,Martin,Martin,036 01,35,8
2120,Svätý Martin,Svätý Martin,903 01,57,2
2121,Martin nad Žitavou,Martin nad Žitavou,953 01,75,4
2122,Martinček,Martinček,034 95,55,8
2123,Martinová,Martinová,951 88,40,4
2124,Martinová,Martinová,980 41,53,1
2125,Martovce,Martovce,947 01,22,4
2126,Marušová,Marušová,935 33,30,4
2127,Maslovce,Maslovce,930 39,15,7
2128,Masníkovo,Masníkovo,930 36,15,7
2129,Maša,Maša,985 22,46,1
2130,Mašková,Mašková,985 11,33,1
2131,Maškovce,Maškovce,067 32,19,5
2132,Maštinec,Maštinec,987 01,46,1
2133,Matejovce,Matejovce,059 51,47,5
2134,Matejovce nad Hornádom,Matejovce nad Hornádom,053 21,62,3
2135,Matejovec,Matejovec,916 16,38,6
2136,Matiaška,Matiaška,094 31,74,5
2137,Matiašovce,Matiašovce,059 04,21,5
2138,Matovce,Matovce,090 42,65,5
2139,Maťovské Vojkovce,Maťovské Vojkovce,079 01,37,3
2140,Matušíková,Matušíková,972 28,50,6
2141,Matúškovo,Matúškovo,925 01,16,7
2142,Matysová,Matysová,065 46,63,5
2143,Mazorníkovo,Mazorníkovo,977 03,10,1
2144,Mečedelovce,Mečedelovce,053 14,31,5
2145,Medné,Medné,020 61,51,6
2146,Meďov,Meďov,071 01,37,3
2147,Medovarce,Medovarce,962 65,28,1
2148,Medvecké,Medvecké,935 41,30,4
2149,Medvedie,Medvedie,090 05,65,5
2150,Medveďov,Medveďov,930 07,15,7
2151,Medveďovo,Medveďovo,976 52,10,1
2152,Medvedzie,Medvedzie,027 44,72,8
2153,Medzany,Medzany,082 21,49,5
2154,Medzev,Medzev,044 25,27,3
2155,Medzianky,Medzianky,094 31,74,5
2156,Medzibrod,Medzibrod,976 96,2,1
2157,Medzibrodie,Medzibrodie,065 22,63,5
2158,Medzibrodie nad Oravou,Medzibrodie n/Oravou,026 01,14,8
2159,Medzihradné,Medzihradné,026 01,14,8
2160,Medzilaborce,Medzilaborce,068 01,36,5
2161,Mechenice,Mechenice,951 46,40,4
2162,Melčice,Melčice,913 05,69,6
2163,Melek,Melek,952 01,40,4
2164,Meliata,Meliata,049 12,54,3
2165,Mengusovce,Mengusovce,059 36,47,5
2166,Merašice,Merašice,920 61,18,7
2167,Merník,Merník,094 23,74,5
2168,Merovce,Merovce,962 71,28,1
2169,Mestečko,Mestečko,020 52,51,6
2170,Mestisko,Mestisko,090 41,65,5
2171,Mičakovce,Mičakovce,087 01,65,5
2172,Mierovo,Mierovo,930 41,15,7
2173,Miezgovce,Miezgovce,957 01,1,6
2174,Miháľov,Miháľov,085 01,4,5
2175,Michajlov,Michajlov,067 73,60,5
2176,Michal na Ostrove,Michal na Ostrove,930 35,15,7
2177,Michal nad Žitavou,Michal nad Žitavou,941 62,42,4
2178,Michaľany,Michaľany,076 14,68,3
2179,Michalková,Michalková,962 61,76,1
2180,Michalok,Michalok,094 23,74,5
2181,Michalová,Michalová,976 57,10,1
2182,Michalovce,Michalovce,071 01,37,3
2183,Miklušovce,Miklušovce,082 44,49,5
2184,Mikolčany,Mikolčany,049 13,52,1
2185,Miková,Miková,090 24,64,5
2186,Mikšová,Mikšová,014 01,11,8
2187,Mikula,Mikula,937 01,30,4
2188,Mikulášov,Mikulášov,908 76,58,7
2189,Mikulášov Sad,Mikulášov Sad,946 34,22,4
2190,Mikulášová,Mikulášová,086 36,4,5
2191,Mikušovce,Mikušovce,018 57,20,6
2192,Mikušovce,Mikušovce,984 01,33,1
2193,Milhosť,Milhosť,044 58,27,3
2194,Milhostov,Milhostov,075 01,68,3
2195,Milinovice,Milinovice,929 01,15,7
2196,Milochov,Milochov,017 06,48,6
2197,Miloslavov,Miloslavov,900 42,57,2
2198,Milošová,Milošová,022 01,12,8
2199,Milovaná,Milovaná,071 01,37,3
2200,Milpoš,Milpoš,082 71,56,5
2201,Miňovce,Miňovce,090 32,64,5
2202,Mirkovce,Mirkovce,082 06,49,5
2203,Miroľa,Miroľa,090 05,65,5
2204,Miškech Dedinka,Miškech Dedinka,916 12,41,6
2205,Mládzovo,Mládzovo,985 02,46,1
2206,Mláky,Mláky,985 45,13,1
2207,Mliečany,Mliečany,929 01,15,7
2208,Mliečno,Mliečno,931 01,15,7
2209,Mlyňany,Mlyňany,951 76,75,4
2210,Mlynárce,Mlynárce,949 01,40,4
2211,Mlynárovce,Mlynárovce,090 16,65,5
2212,Mlynčeky,Mlynčeky,059 76,21,5
2213,Mlynica,Mlynica,059 91,47,5
2214,Mlynky,Mlynky,053 76,62,3
2215,Mlynský Sek,Mlynský Sek,941 02,42,4
2216,Mníchova Lehota,Mníchova Lehota,913 21,69,6
2217,Mníšany,Mníšany,049 16,52,1
2218,Mníšek nad Hnilcom,Mníšek nad Hnilcom,055 64,17,3
2219,Mníšek nad Popradom,Mníšek nad Popradom,065 22,63,5
2220,Moča,Moča,946 37,22,4
2221,Močarany,Močarany,071 01,37,3
2222,Močarmany,Močarmany,082 53,49,5
2223,Močenok,Močenok,951 31,66,4
2224,Močiar,Močiar,969 82,3,1
2225,Močiare,Močiare,020 62,51,6
2226,Močidlá,Močidlá,072 51,61,3
2227,Močidľany,Močidľany,082 63,56,5
2228,Modlatín,Modlatín,018 03,48,6
2229,Modra,Modra,900 01,44,2
2230,Modra nad Cirochou,Modra nad Cirochou,067 82,19,5
2231,Modranka,Modranka,917 05,70,7
2232,Modrany,Modrany,946 33,22,4
2233,Modrová,Modrová,916 35,41,6
2234,Modrovka,Modrovka,916 35,41,6
2235,Modrý Kameň,Modrý Kameň,992 01,73,1
2236,Mochovce elektráreň,Mochovce - elektráreň,935 39,30,4
2237,Mojín,Mojín,979 01,53,1
2238,Mojmírovce,Mojmírovce,951 15,40,4
2239,Mojš,Mojš,010 01,79,8
2240,Mojšová Lúčka,Mojšová Lúčka,010 01,79,8
2241,Mojtín,Mojtín,020 72,51,6
2242,Mojzesovo,Mojzesovo,941 04,42,4
2243,Mokrá Lúka,Mokrá Lúka,050 01,52,1
2244,Mokraď,Mokraď,026 01,14,8
2245,Mokrance,Mokrance,045 01,27,3
2246,Mokroluh,Mokroluh,086 01,4,5
2247,Mokrý Háj,Mokrý Háj,908 65,59,7
2248,Moldava nad Bodvou,Moldava nad Bodvou,045 01,27,3
2249,Moravany,Moravany,072 03,37,3
2250,Moravany nad Váhom,Moravany nad Váhom,922 21,45,7
2251,Moravské Kračany,Moravské Kračany,930 03,15,7
2252,Moravské Lieskové,Moravské Lieskové,916 42,41,6
2253,Moravský Svätý Ján,Moravský Svätý Ján,908 71,58,7
2254,Morovno,Morovno,972 31,50,6
2255,Most pri Bratislave,Most pri Bratislave,900 46,57,2
2256,Mostište,Mostište,020 51,51,6
2257,Mostová,Mostová,925 07,16,7
2258,Moškovec,Moškovec,038 44,71,8
2259,Mošovce,Mošovce,038 21,71,8
2260,Mošovce,Mošovce,916 26,41,6
2261,Moštenica,Moštenica,976 13,2,1
2262,Mošurov,Mošurov,082 67,49,5
2263,Motešice,Motešice,913 26,69,6
2264,Motyčky,Motyčky,976 02,2,1
2265,Môlča,Môlča,974 01,2,1
2266,Môťová,Môťová,960 01,76,1
2267,Mrázovce,Mrázovce,090 34,64,5
2268,Mrzáčka,Mrzáčka,029 57,39,8
2269,Mučín,Mučín,985 31,33,1
2270,Mudroňovo,Mudroňovo,946 32,22,4
2271,Mudrovce,Mudrovce,044 47,27,3
2272,Muľa,Muľa,991 22,73,1
2273,Muľka,Muľka,985 31,33,1
2274,Muráň,Muráň,049 01,52,1
2275,Muránska Dlhá Lúka,Muránska Dlhá Lúka,050 01,52,1
2276,Muránska Huta,Muránska Huta,049 01,52,1
2277,Muránska Lehota,Muránska Lehota,049 01,52,1
2278,Muránska Zdychava,Muránska Zdychava,050 01,52,1
